class path,method name,method arguments,version1,version2,LOC1,Cyclomatic1,Time1,OwnTime1,Count1,Layer1,Callees1,CalleeInvocations1,Callers1,CallerInvocations1,LOC2,Cyclomatic2,Time2,OwnTime2,Count2,Layer2,Callees2,CalleeInvocations2,Callers2,CallerInvocations2,delta AvgTime,delta AvgOwnTime
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getCatalog,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,9,2,0,0,4,7,1,4,2,4,9,2,0,0,36,7,1,36,2,36,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getObjects,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,1,0,59,9,2,118,1,59,4,1,2,0,95,1,2,190,1,95,0.004103479036574487,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,accept,ICOSVisitor,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,66,0,8,9,1,8,1,8,4,1,281,0,24,10,1,24,1,24,3.458333333333334,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,close,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,38,9,7,1,59,9,9,7277,9,59,38,9,8,1,95,1,9,6992,10,95,-0.0344335414808207,-0.006422836752899197
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,finalize,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,11,3,0,0,29,,0,0,1,29,11,3,5,0,63,10,2,8,1,63,0.07936507936507936,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,dereferenceObjectStreams,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,20,4,39,0,56,7,12,699,1,56,20,4,36,0,50,7,12,603,1,50,0.023571428571428577,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getObjectFromPool,COSObjectKey,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,19,4,16,4,8466,4,4,19090,12,8466,19,4,21,5,8188,4,4,18284,12,8188,0.0006748162799766553,0.00013817158342845792
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,addXRefTable,"Map<COSObjectKey, Long>",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,3,0,62,7,1,62,2,62,4,1,3,0,56,7,1,56,2,56,0.005184331797235021,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,isXRefStream,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,8,2,0,0,8,9,2,16,1,8,8,2,0,0,24,10,2,48,1,24,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,<init>,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,6,1,0,0,7,9,0,0,2,7,6,1,0,0,8,4,0,0,2,8,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,byteOffset,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,113,0,0,0,4,113,4,1,0,0,9093,0,0,0,4,9093,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,bitOffset,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,57,0,0,0,3,57,4,1,0,0,8461,0,0,0,3,8461,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,set,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,5,1,0,0,1,9,2,2,1,1,5,1,0,0,1,10,2,2,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,clear,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,6,1,0,0,1,9,2,2,1,1,6,1,0,0,1,10,2,2,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,setBits,"int, int, int",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,11,2,0,0,2,9,2,2,1,2,11,2,0,0,2,10,2,2,1,2,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,setBits,"int, int",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,33,6,0,0,28,1,3,111,3,28,33,6,4,2,4230,1,3,16919,3,4230,0.0009456264775413711,0.00047281323877068556
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,clearBits,"int, int",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,29,5,0,0,28,1,1,56,3,28,29,5,0,0,316,1,1,632,3,316,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,clear,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,25,9,1,25,2,25,4,1,0,0,313,10,1,313,2,313,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,getByteCount,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,709,0,0,0,3,709,4,1,1,1,13053,0,0,0,3,13053,7.661074082586379e-05,7.661074082586379e-05
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,toString,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,11,9,2,22,1,11,4,1,0,0,11,10,2,22,1,11,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,toBitString,byte[],pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,16,9,1,16,2,16,4,1,1,0,16,10,1,16,2,16,0.0625,0.0
pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\PackedBitArray.java,toBitString,"byte[], int, int",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,14,4,0,0,16,9,3,632,1,16,14,4,1,0,16,10,4,633,1,16,0.0625,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CFFDataInput.java,<init>,byte[],pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,45,,1,45,2,45,4,1,0,0,9,,1,9,2,9,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CFFDataInput.java,readCard8,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,17,12,53894,,1,53894,6,53894,4,1,2,1,8414,,1,8414,4,8414,-7.773492710060439e-05,-0.00010380975768322978
fontbox\src\main\java\org\apache\fontbox\cff\CFFDataInput.java,readCard16,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,75,,1,75,1,75,4,1,0,0,15,,1,15,1,15,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CFFDataInput.java,readOffset,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,9,2,0,0,782,,1,1444,1,782,9,2,0,0,126,,1,228,1,126,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CFFDataInput.java,readOffSize,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,75,,1,75,2,75,4,1,0,0,15,,1,15,2,15,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\CFFDataInput.java,readSID,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,579,,1,579,2,579,4,1,0,0,43,,1,43,1,43,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,<init>,byte[],pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,640,,0,0,5,640,4,1,0,0,20,,0,0,4,20,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,hasRemaining,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,4,4,35527,,0,0,3,35527,4,1,0,0,71,,0,0,2,71,-0.00011259042418442312,-0.00011259042418442312
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,getString,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,57,,1,57,2,57,4,1,0,0,9,,1,9,2,9,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readByte,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,579,,1,579,1,579,4,1,0,0,247,,1,247,1,247,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readUnsignedByte,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,9,2,10,10,99236,,0,0,14,99236,9,2,1,1,9256,,0,0,11,9256,7.2681474886455766e-06,7.2681474886455766e-06
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readUnsignedShort,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,10,2,0,0,654,,0,0,2,654,10,2,0,0,58,,0,0,2,58,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readBytes,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,9,2,0,0,30,,1,579,2,30,9,2,0,0,6,,1,247,2,6,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,<init>,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,1,0,98,9,6,392,1,98,4,1,1,0,98,10,6,392,1,98,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,parse,CharSequence,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,6,1,21,0,98,9,3,197,2,98,6,1,19,0,98,10,3,197,2,98,-0.020408163265306117,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,getCurrentSequence,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,432,9,1,432,1,432,4,1,0,0,432,10,1,432,1,432,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,token,CharSequence,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,5,1,7,0,445,9,2,890,1,445,5,1,7,0,445,10,2,890,1,445,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,token,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,29,5,6,1,445,9,13,3299,1,445,29,5,6,1,445,10,13,3299,1,445,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,parseInt,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,8,2,0,0,193,9,2,386,1,193,8,2,0,0,193,10,2,386,1,193,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,parseReal,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,43,9,1,43,2,43,4,1,0,0,43,10,1,43,2,43,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequence.java,addName,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,190,9,1,190,1,190,4,1,0,0,190,10,1,190,1,190,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequence.java,addInteger,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,193,9,2,386,1,193,4,1,0,0,193,10,2,386,1,193,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequence.java,addReal,float,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,36,9,2,72,1,36,4,1,0,0,36,10,2,72,1,36,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequence.java,addProc,InstructionSequence,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,13,9,1,13,1,13,4,1,0,0,13,10,1,13,1,13,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequence.java,execute,ExecutionContext,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,29,5,4,0,109,7,44,1786,5,109,29,5,3,0,109,10,44,1786,5,109,-0.009174311926605505,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\Parser.java,parse,"CharSequence, SyntaxHandler",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,5,1,18,0,98,9,5,198,1,98,5,1,16,0,98,10,5,198,1,98,-0.020408163265306145,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,<init>,PDStream,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,5,1,0,0,1,9,3,3,1,1,5,1,0,0,1,10,3,3,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,setResources,PDResources,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,1,9,2,2,1,1,4,1,0,0,1,10,2,2,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,setBBox,PDRectangle,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,11,2,0,0,1,9,2,2,1,1,11,2,0,0,1,10,2,2,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,getMatrix,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,16,2,0,0,29,4,5,286,2,29,16,2,0,0,1,10,2,2,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,<init>,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,3,1,16,6,13850,1,2,27700,31,13850,3,1,3,1,1995,1,2,3990,34,1995,0.00034852474145652943,6.80401364421885e-05
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,add,COSBase,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,56,15,59927,0,1,59927,22,59927,4,1,18,5,19368,0,1,19368,26,19368,-5.102242424689907e-06,7.853248851916173e-06
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,add,COSObjectable,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,64,0,2,100,3,64,4,1,0,0,64,0,2,100,3,64,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,clear,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,7,5,18881,7,1,18881,3,18881,4,1,0,0,136,0,1,136,3,136,-0.00037074307504899104,-0.00026481648217785073
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,addAll,COSArray,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,7,2,13,2,7528,7,1,7528,1,7528,7,2,0,0,38,8,1,38,1,38,-0.0017268862911795962,-0.00026567481402763017
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,set,"int, COSBase",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,50,0,1,50,4,50,4,1,0,0,64,0,1,64,11,64,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getObject,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,13,3,20,9,33231,0,1,33231,21,33231,13,3,1,0,1151,0,1,1151,14,1151,0.00026696205831485624,-0.0002708314525593572
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,get,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,46,18,77564,0,1,77564,22,77564,4,1,2,1,3966,0,1,3966,22,3966,-8.877220075452854e-05,2.007679478028304e-05
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getInt,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,70,1,1,70,4,70,4,1,0,0,55,1,1,55,3,55,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getInt,"int, int",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,13,3,0,0,70,1,3,152,1,70,13,3,0,0,55,1,2,110,1,55,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setInt,"int, int",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,30,4,2,60,2,30,4,1,0,0,30,4,2,60,2,30,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setString,"int, String",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,11,2,0,0,16,3,2,32,2,16,11,2,0,0,16,3,2,32,2,16,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getString,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,16,3,1,16,2,16,4,1,0,0,16,3,1,16,2,16,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getString,"int, String",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,13,3,0,0,16,3,3,48,1,16,13,3,0,0,16,3,3,48,1,16,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,size,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,6,6,63352,0,0,0,30,63352,4,1,0,0,7737,0,0,0,26,7737,-9.470892789493624e-05,-9.470892789493624e-05
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,remove,int,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,1,0,2856,5,1,2856,1,2856,4,1,1,0,2792,5,1,2792,1,2792,8.026133089338874e-06,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,remove,COSBase,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,1,9,1,1,1,1,4,1,0,0,1,10,1,1,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,iterator,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,66,0,1,66,7,66,4,1,0,0,157,0,1,157,7,157,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,accept,ICOSVisitor,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,7,0,32,9,1,32,2,32,4,1,24,0,86,10,1,86,2,86,0.06031976744186046,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,toFloatArray,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,9,2,42,16,8151,3,3,86734,6,8151,9,2,2,1,216,1,3,2937,3,216,0.004106517264412001,0.0026666802982592453
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setFloatArray,float[],pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,8,2,217,8,11286,7,3,39122,5,11286,8,2,2,0,71,3,3,235,4,71,0.008941652751882554,-0.000708842814105972
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,<init>,float,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,405,12,30408,2,2,60816,17,30408,4,1,31,0,1302,2,2,2604,27,1302,0.010490660352538804,-0.0003946329913180742
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,<init>,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,12,2,843,137,421879,5,2,843758,1,421879,12,2,16,2,5701,5,2,11402,1,5701,0.0008083218947277661,2.6077984631213912e-05
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,setValue,float,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,5,1,383,24,30408,2,7,121638,1,30408,5,1,30,2,1302,2,7,5214,1,1302,0.010446105014809347,0.0007468323276557103
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,removeNullDigits,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,11,3,26,10,30408,2,4,38893,1,30408,11,3,2,0,1302,2,4,2883,1,1302,0.0006810601624360312,-0.00032886082609839514
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,floatValue,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,62,19,86444,3,1,86444,29,86444,4,1,3,0,1482,0,1,1482,20,1482,0.0013070641600459506,-0.00021979547452686133
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,doubleValue,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,140,95,404157,7,1,404157,6,404157,4,1,0,0,21,8,1,21,2,21,-0.00034640003760914693,-0.00023505716837763543
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,longValue,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,20,10,1,20,1,20,4,1,0,0,20,11,1,20,1,20,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,intValue,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,32,1,1,32,2,32,4,1,0,0,20,11,1,20,1,20,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,equals,Object,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,3,0,209,10,3,597,2,209,4,1,4,0,213,11,3,613,4,213,0.004425275737358762,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,hashCode,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,80,10,1,80,1,80,4,1,0,0,96,11,1,96,3,96,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,accept,ICOSVisitor,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,1,0,56,9,1,56,2,56,4,1,2,0,136,10,1,136,2,136,-0.00315126050420168,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,writePDF,OutputStream,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,1,0,77,9,3,154,2,77,4,1,2,0,157,10,3,314,2,157,-0.00024815948382827385,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,getPDFName,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,17,4,57,9,32883,2,3,48278,39,32883,17,4,63,11,30514,2,3,44451,38,30514,0.00033120758956284996,8.6792611439378e-05
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,<init>,"String, boolean",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,13,2,4,2,1326,1,5,3979,2,1326,13,2,3,0,1116,1,5,3349,2,1116,-0.00032841920887461675,-0.0015082956259426848
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,<init>,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,2,0,736,9,1,736,1,736,4,1,2,0,742,10,1,742,1,742,-2.1973514590413468e-05,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,toString,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,1,,3,5,1,1,4,1,0,0,3,,3,15,1,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,equals,Object,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,10,2,2,1,5838,0,1,4915,13,5838,10,2,0,0,1991,0,1,1722,13,1991,-0.00034258307639602604,-0.00017129153819801302
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,accept,ICOSVisitor,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,20,0,257,9,1,257,1,257,4,1,87,0,953,10,1,953,1,953,0.013469649397152547,0.0
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,writePDF,OutputStream,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,27,3,20,0,265,1,4,1987,2,265,28,3,86,3,961,1,4,7777,2,961,0.014018416350892349,0.003121748178980229
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,get,String,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,34,6,1941,307,551598,5,8,1865917,5,551598,34,6,186,23,29712,5,9,135194,5,29712,0.0027412299295650217,0.00021753326292430386
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,<init>,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,6,2,2,12,5,6,4,1,0,0,27,2,2,54,5,27,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,<init>,COSDictionary,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,67,3,1,67,2,67,4,1,0,0,15,4,1,15,1,15,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,clear,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,48,10,0,0,63,7,1,211,1,63,56,12,0,0,11,8,9,97,1,11,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getFonts,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,38,7,356,0,319,6,12,465,2,319,38,7,152,0,27,6,12,93,2,27,4.513642168814583,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getXObjects,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,35,6,5,0,54,4,10,391,3,54,35,6,4,0,34,4,10,176,3,34,0.025054466230936823,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,setFonts,"Map<String, PDFont>",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,14,2,3,0,38,6,4,115,1,38,14,2,2,0,10,6,4,31,1,10,0.12105263157894738,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,setXObjects,"Map<String, PDXObject>",pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,14,2,1,0,30,4,3,90,1,30,14,2,0,0,25,4,3,75,1,25,-0.03333333333333333,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getGraphicsStates,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,17,4,2,0,39,7,8,253,1,39,17,4,2,0,7,8,8,29,1,7,0.23443223443223443,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getProperties,,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,10,2,0,0,3,9,2,5,3,3,10,2,0,0,3,10,2,5,3,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,setProperties,PDPropertyList,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,0,0,2,9,1,2,2,2,4,1,0,0,2,10,1,2,2,2,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,addFont,PDFont,pdfbox-1.8.4-2014.1,pdfbox-1.8.6-2014.6,4,1,3,0,7,9,4,22,1,7,4,1,3,0,9,10,4,28,1,9,-0.09523809523809523,0.0
